,Unnamed: 0,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
34,6353,2023-03-26,S300VL4C,ST4000DM000,4000787030016,0,116.0,105180152.0,,,91.0,0.0,100.0,12.0,100.0,0.0,83.0,210108601.0,,,24.0,67414.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,82.0,36043.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67209.0,100.0,75398054352.0,100.0,412551683833.0,,,,,,,,,,,,,,,,,,,,
35,5773,2023-03-26,S3010LCD,ST4000DM000,4000787030016,0,119.0,216422320.0,,,91.0,0.0,100.0,12.0,100.0,0.0,84.0,243381548.0,,,23.0,67940.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,82.0,36304.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67587.0,100.0,76984027736.0,100.0,777276989997.0,,,,,,,,,,,,,,,,,,,,
36,4356,2023-03-26,S300Z5BS,ST4000DM000,4000787030016,0,119.0,215620736.0,,,92.0,0.0,100.0,9.0,100.0,0.0,84.0,313097288.0,,,22.0,68879.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,1.0,82.0,36485.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68729.0,100.0,76733374328.0,100.0,430984005998.0,,,,,,,,,,,,,,,,,,,,
37,5502,2023-03-26,S300Z0S4,ST4000DM000,4000787030016,0,116.0,108912816.0,,,92.0,0.0,100.0,10.0,100.0,0.0,87.0,659064880.0,,,22.0,68430.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,12.0,177794.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67566.0,100.0,70056316928.0,100.0,438026542211.0,,,,,,,,,,,,,,,,,,,,
38,4914,2023-03-26,S300XBL6,ST4000DM000,4000787030016,0,114.0,66138592.0,,,92.0,0.0,100.0,12.0,100.0,0.0,89.0,830998329.0,,,23.0,67453.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,2.0,34.0,133418.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66910.0,100.0,69724047000.0,100.0,597786219472.0,,,,,,,,,,,,,,,,,,,,
39,4747,2023-03-26,S300VL8K,ST4000DM000,4000787030016,0,117.0,117975952.0,,,92.0,0.0,100.0,16.0,100.0,0.0,76.0,42917875.0,,,23.0,67458.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,1.0,36.0,129390.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66946.0,100.0,69453092344.0,100.0,476103613682.0,,,,,,,,,,,,,,,,,,,,
40,2454,2023-03-26,Z4D07HNT,ST6000DX000,6001175126016,0,119.0,205936780.0,,,86.0,0.0,100.0,15.0,100.0,0.0,89.0,918274152.0,,,21.0,70009.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,81.0,19.0,84.0,33294.0,100.0,0.0,1.0,210351.0,19.0,19.0,71.0,205936780.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69098.0,100.0,92660180576.0,100.0,396485766308.0,,,,,,,,,,,,,,,,,,,,
41,6056,2023-03-26,S300ZQGM,ST4000DM000,4000787030016,0,110.0,25816576.0,,,92.0,0.0,100.0,11.0,100.0,0.0,85.0,388079973.0,,,23.0,67756.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,82.0,36205.0,32.0,32.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67469.0,100.0,76194085336.0,100.0,449775296194.0,,,,,,,,,,,,,,,,,,,,
42,4754,2023-03-26,S300WD0T,ST4000DM000,4000787030016,0,117.0,155497400.0,,,92.0,0.0,100.0,16.0,100.0,0.0,90.0,958308319.0,,,24.0,67450.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,39.0,123445.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66976.0,100.0,69307761160.0,100.0,459964092124.0,,,,,,,,,,,,,,,,,,,,
43,2743,2023-03-26,Z4D0ACLA,ST6000DX000,6001175126016,0,118.0,198826672.0,,,87.0,0.0,100.0,14.0,100.0,0.0,92.0,5996409296.0,,,21.0,70014.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,90.0,21835.0,100.0,0.0,50.0,101059.0,28.0,28.0,69.0,198826672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69515.0,100.0,98247438600.0,100.0,455416101529.0,,,,,,,,,,,,,,,,,,,,
44,384,2023-03-26,PL2331LAGMN93J,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,103.0,138.0,558.0,100.0,14.0,100.0,0.0,100.0,0.0,111.0,43.0,89.0,77036.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1171.0,100.0,1171.0,253.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1569,2023-03-26,PL1331LAHD1AMH,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,133.0,104.0,125.0,559.0,100.0,25.0,100.0,0.0,100.0,0.0,113.0,42.0,93.0,53480.0,100.0,0.0,,,100.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,645.0,100.0,645.0,253.0,20.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,117,2023-03-26,PL2331LAGMSGEJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,102.0,130.0,534.0,100.0,21.0,100.0,15.0,100.0,0.0,113.0,42.0,89.0,77039.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1173.0,100.0,1173.0,240.0,25.0,,,100.0,16.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,6917,2023-03-26,S300Z6H8,ST4000DM000,4000787030016,0,119.0,201522736.0,,,93.0,0.0,100.0,25.0,100.0,0.0,89.0,894810724.0,,,24.0,67387.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,1.0,74.0,52170.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66994.0,100.0,71838717616.0,100.0,528106126963.0,,,,,,,,,,,,,,,,,,,,
48,5883,2023-03-26,Z302AKM4,ST4000DM000,4000787030016,0,117.0,130722944.0,,,94.0,0.0,100.0,6.0,100.0,0.0,85.0,370464669.0,,,23.0,67941.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,82.0,36590.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67607.0,100.0,75300390776.0,100.0,441306192134.0,,,,,,,,,,,,,,,,,,,,
49,7194,2023-01-21,S301NDB6,ST4000DM000,4000787030016,1,117.0,158997056.0,,,91.0,0.0,100.0,17.0,100.0,24.0,89.0,890931438.0,,,28.0,63219.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,93.0,14903.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63059.0,100.0,67788191680.0,100.0,670590714793.0,,,,,,,,,,,,,,,,,,,,
50,7685,2023-03-14,8HJ9G5HH,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,5.0,100.0,48.0,100.0,0.0,100.0,0.0,96.0,34198.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1767.0,99.0,1767.0,130.0,46.0,,,100.0,48.0,100.0,1036.0,100.0,89.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2495,2023-03-26,Z4D07BBG,ST6000DX000,6001175126016,0,119.0,224174208.0,,,88.0,0.0,100.0,9.0,100.0,0.0,83.0,36071413921.0,,,21.0,70010.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,81.0,19.0,47.0,107769.0,100.0,6.0,50.0,100735.0,19.0,19.0,65.0,224174208.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69530.0,100.0,95581651544.0,100.0,472879257184.0,,,,,,,,,,,,,,,,,,,,
52,4262,2023-03-26,S300Z5ZB,ST4000DM000,4000787030016,0,118.0,197946408.0,,,92.0,0.0,100.0,12.0,100.0,0.0,83.0,227695764.0,,,22.0,68878.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,79.0,42596.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68707.0,100.0,74497970056.0,100.0,435168888103.0,,,,,,,,,,,,,,,,,,,,
53,2613,2023-03-26,Z4D0C5B5,ST6000DX000,6001175126016,0,109.0,23018176.0,,,97.0,0.0,100.0,2.0,100.0,0.0,86.0,28570652071.0,,,21.0,70007.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,85.0,30055.0,100.0,0.0,56.0,89265.0,24.0,24.0,66.0,23018176.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69594.0,100.0,99517381264.0,100.0,474958859035.0,,,,,,,,,,,,,,,,,,,,
54,5963,2023-03-26,S300YGY8,ST4000DM000,4000787030016,0,118.0,173358720.0,,,96.0,0.0,100.0,4.0,100.0,0.0,85.0,395891785.0,,,23.0,67914.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,81.0,38020.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67567.0,100.0,76255794480.0,100.0,435975143401.0,,,,,,,,,,,,,,,,,,,,
55,7593,2023-03-05,ZHZ47Y1A,ST12000NM0008,12000138625024,1,58.0,166212576.0,,,97.0,0.0,100.0,3.0,100.0,816.0,90.0,928139297.0,,,67.0,29404.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,68.0,100.0,196611.0,,,72.0,28.0,,,100.0,328.0,100.0,1351.0,28.0,28.0,1.0,166212576.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,29231.0,100.0,100111590400.0,100.0,320953712582.0,,,,,,,,,,,,,,,,,,,,
56,5101,2023-03-26,S300XE2G,ST4000DM000,4000787030016,0,115.0,100099880.0,,,97.0,0.0,100.0,11.0,100.0,0.0,90.0,984836049.0,,,23.0,67456.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,2.0,37.0,127736.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66946.0,100.0,67614553832.0,100.0,693267402751.0,,,,,,,,,,,,,,,,,,,,
57,3595,2023-03-26,S3010WGM,ST4000DM000,4000787030016,0,114.0,79083392.0,,,91.0,0.0,100.0,14.0,100.0,0.0,86.0,463539038.0,,,21.0,69501.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,1.0,83.0,34720.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69348.0,100.0,76739330552.0,100.0,437107574206.0,,,,,,,,,,,,,,,,,,,,
58,153,2023-03-26,PL2331LAGPLM9J,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,103.0,126.0,552.0,100.0,12.0,100.0,0.0,100.0,0.0,113.0,42.0,89.0,77035.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1394.0,99.0,1394.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,6417,2023-03-26,S300Z6BT,ST4000DM000,4000787030016,0,109.0,22547136.0,,,92.0,0.0,100.0,10.0,100.0,0.0,85.0,373881103.0,,,23.0,67777.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,80.0,40394.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67463.0,100.0,76258355080.0,100.0,434808313093.0,,,,,,,,,,,,,,,,,,,,
60,5636,2023-03-26,S300Z4A8,ST4000DM000,4000787030016,0,118.0,176475240.0,,,92.0,0.0,100.0,9.0,100.0,0.0,84.0,245130718.0,,,23.0,67929.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,80.0,41694.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67547.0,100.0,77167946128.0,100.0,421674150799.0,,,,,,,,,,,,,,,,,,,,
61,5523,2023-03-26,PL2331LAGRWDUJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,107.0,126.0,552.0,100.0,24.0,100.0,0.0,100.0,0.0,113.0,42.0,91.0,63266.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,936.0,100.0,936.0,206.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,6983,2023-03-26,S300WEJC,ST4000DM000,4000787030016,0,120.0,238063528.0,,,92.0,0.0,100.0,18.0,100.0,0.0,89.0,896124935.0,,,24.0,67093.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,2.0,76.0,49851.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66816.0,100.0,71217064992.0,100.0,687878517472.0,,,,,,,,,,,,,,,,,,,,
63,2657,2023-03-26,Z4D0A4PZ,ST6000DX000,6001175126016,0,119.0,222208975.0,,,87.0,0.0,100.0,11.0,100.0,0.0,92.0,1761274743.0,,,21.0,69991.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,74.0,53798.0,100.0,0.0,57.0,87761.0,23.0,23.0,77.0,222208975.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69578.0,100.0,97198924321.0,100.0,644892946345.0,,,,,,,,,,,,,,,,,,,,
64,231,2023-03-26,PL1331LAGREMWH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,104.0,142.0,461.0,100.0,25.0,100.0,0.0,100.0,0.0,113.0,42.0,89.0,77036.0,100.0,0.0,,,100.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,816.0,100.0,816.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1176,2023-03-26,Z3029F1D,ST4000DM000,4000787030016,0,118.0,171324352.0,,,92.0,0.0,100.0,15.0,100.0,0.0,87.0,471224636.0,,,19.0,71252.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,79.0,43392.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71101.0,100.0,81471964464.0,100.0,431422748601.0,,,,,,,,,,,,,,,,,,,,
66,1084,2023-03-26,Z302AL6K,ST4000DM000,4000787030016,0,119.0,225451272.0,,,92.0,0.0,100.0,16.0,100.0,0.0,85.0,393606938.0,,,19.0,71235.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,72.0,56844.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71037.0,100.0,78469504624.0,100.0,430314748543.0,,,,,,,,,,,,,,,,,,,,
67,5663,2023-03-26,S300VLGE,ST4000DM000,4000787030016,0,110.0,26938600.0,,,92.0,0.0,100.0,17.0,100.0,0.0,84.0,249074407.0,,,24.0,67399.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,1.0,83.0,35540.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67212.0,100.0,74726910760.0,100.0,436021879245.0,,,,,,,,,,,,,,,,,,,,
